model,outer_fold,context_id,output,feature,feature_family,shapley_value,baseline_output,full_output,completeness_residual,feature_value,feature_value_semantics,feature_value_percentile
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_pi_*,solvent,0.0340193510055539,11.179102897644045,16.351643244425457,0.0,1.1000983715057373,standardized solvent value,0.7275
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_SPP,solvent,-0.0702599883079525,11.179102897644045,16.351643244425457,0.0,1.6814582347869873,standardized solvent value,0.7975
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_SB,solvent,0.1186352570851643,11.179102897644045,16.351643244425457,0.0,1.6782243251800537,standardized solvent value,0.8575
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_SA,solvent,0.0545899669329323,11.179102897644045,16.351643244425457,0.0,-0.2843438982963562,standardized solvent value,0.8075
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_delta_d,solvent,0.018031487862269,11.179102897644045,16.351643244425457,0.0,0.9474953413009644,standardized solvent value,0.7975
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_delta_p,solvent,0.0893530448277791,11.179102897644045,16.351643244425457,0.0,0.6798779368400574,standardized solvent value,0.6575
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_delta_h,solvent,0.0113233327865603,11.179102897644045,16.351643244425457,0.0,-0.0835212171077728,standardized solvent value,0.7975
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::solvent_delta,solvent,0.0135748187700909,11.179102897644045,16.351643244425457,0.0,0.1032112315297126,standardized solvent value,0.7675
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,solvent::identity,solvent,1.0776362419128418,11.179102897644045,16.351643244425457,0.0,,categorical vocabulary index; color disabled,
joint model,3,context:dcec0d5191af8ca31753e7ff,conditional N,context::formal_charge,formal charge,1.1053888400395713,11.179102897644045,16.351643244425457,0.0,-1.426493525505066,standardized molecular formal charge,0.0425
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,local::alpb_fukui_minus_density,local electronic,-0.6526739001274109,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.1127204969525337,mean standardized node value,0.4975
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,local::alpb_cm5,local electronic,-3.175442069768906,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.0534396208822727,mean standardized node value,0.4675
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,local::alpb_condensed_softness,local electronic,-0.5693213840325673,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.0541074983775615,mean standardized node value,0.5175
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,local::alpb_condensed_nucleophilicity_index_ev,local electronic,-1.0499060054620108,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.0308549087494611,mean standardized node value,0.4575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,global::alpb_homo_n_hartree,global electronic,-0.2194451491038004,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.2395021468400955,standardized molecular value,0.3575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,global::alpb_softness_hartree_inverse,global electronic,0.1235895852247873,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.025328928604722,standardized molecular value,0.5275
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,global::alpb_vip_hartree,global electronic,-0.1850296755631763,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.0293017886579036,standardized molecular value,0.4975
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,global::alpb_nucleophilicity_index_hartree,global electronic,-0.1600483357906341,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.2395021468400955,standardized molecular value,0.3575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,global::alpb_homo_n_minus_1_hartree,global electronic,-0.0547025501728058,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.1217395439743995,standardized molecular value,0.5375
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,global::delta_e_solv_hartree,global electronic,0.2885567843914028,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.6586480140686035,standardized molecular value,0.7275
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_nD,solvent,-0.1756349901358286,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-1.0736860036849976,standardized solvent value,0.2575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_f(n^2),solvent,-0.0474925339221952,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-1.079030990600586,standardized solvent value,0.2575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_epsilon_r,solvent,0.0210185050964355,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.1557563245296478,standardized solvent value,0.5175
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_ET(30),solvent,-0.0045839746793113,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.0194684620946645,standardized solvent value,0.7475
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_DI,solvent,-0.1257283091545102,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-1.07433819770813,standardized solvent value,0.2575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_ES,solvent,-0.0621720552444458,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.364938884973526,standardized solvent value,0.5175
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_alpha_1,solvent,0.0024346212546028,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.1030810177326202,standardized solvent value,0.8175
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_beta_1,solvent,0.1169997851053874,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.2024583667516708,standardized solvent value,0.6075
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_alpha,solvent,0.0336269835631053,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.1343970745801925,standardized solvent value,0.8175
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_beta,solvent,0.0202141602834066,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.0791870206594467,standardized solvent value,0.5175
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_pi_*,solvent,-0.1265998383363087,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.8659195303916931,standardized solvent value,0.0675
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_SPP,solvent,-0.0758152008056641,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.3816183507442474,standardized solvent value,0.4675
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_SB,solvent,-0.0187563896179199,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.0831520035862922,standardized solvent value,0.5275
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_SA,solvent,0.0436805287996929,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.3780861794948578,standardized solvent value,0.4975
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_delta_d,solvent,-0.2876785695552829,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-1.26688551902771,standardized solvent value,0.1075
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_delta_p,solvent,0.0700256725152335,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.9817535877227784,standardized solvent value,0.8975
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_delta_h,solvent,0.0242689450581868,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.4511596262454986,standardized solvent value,0.4575
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::solvent_delta,solvent,-0.0701309442520143,13.99505933125814,6.961905002593994,-8.881784197001252e-16,-0.1767303794622421,standardized solvent value,0.5075
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,solvent::identity,solvent,-0.1658028066158293,13.99505933125814,6.961905002593994,-8.881784197001252e-16,,categorical vocabulary index; color disabled,
joint model,3,context:ddcdb6bd7f3df6e91f5d8652,conditional N,context::formal_charge,formal charge,-0.5506052176157635,13.99505933125814,6.961905002593994,-8.881784197001252e-16,0.6419220566749573,standardized molecular formal charge,0.4025
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,local::alpb_fukui_minus_density,local electronic,0.4381986459096273,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.0361433215439319,mean standardized node value,0.4575
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,local::alpb_cm5,local electronic,-0.5071879426638286,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.0534303002059459,mean standardized node value,0.3375
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,local::alpb_condensed_softness,local electronic,-0.074903567632039,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.0114815048873424,mean standardized node value,0.4375
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,local::alpb_condensed_nucleophilicity_index_ev,local electronic,-0.077593743801117,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.0203822292387485,mean standardized node value,0.4175
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,global::alpb_homo_n_hartree,global electronic,-0.0633193453152977,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.2167582660913467,standardized molecular value,0.3925
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,global::alpb_softness_hartree_inverse,global electronic,0.2107221484184264,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.068624310195446,standardized molecular value,0.5075
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,global::alpb_vip_hartree,global electronic,-0.3656544884045918,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.1134219169616699,standardized molecular value,0.5675
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,global::alpb_nucleophilicity_index_hartree,global electronic,-0.3073087930679321,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.2167582660913467,standardized molecular value,0.3925
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,global::alpb_homo_n_minus_1_hartree,global electronic,-0.2747246821721394,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.0214654598385095,standardized molecular value,0.4775
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,global::delta_e_solv_hartree,global electronic,0.1867672006289166,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.5751473307609558,standardized molecular value,0.6375
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_nD,solvent,-0.0423902670542398,15.76320711771647,14.320074081420898,2.220446049250313e-16,-1.0736860036849976,standardized solvent value,0.2575
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_f(n^2),solvent,-0.1026551723480224,15.76320711771647,14.320074081420898,2.220446049250313e-16,-1.079030990600586,standardized solvent value,0.2575
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_epsilon_r,solvent,0.0056139628092447,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.1557563245296478,standardized solvent value,0.5175
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_ET(30),solvent,-0.0048756400744117,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.0194684620946645,standardized solvent value,0.7475
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_DI,solvent,-0.0832287867863974,15.76320711771647,14.320074081420898,2.220446049250313e-16,-1.07433819770813,standardized solvent value,0.2575
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_ES,solvent,-0.0039474964141845,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.364938884973526,standardized solvent value,0.5175
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_alpha_1,solvent,0.015829006830851,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.1030810177326202,standardized solvent value,0.8175
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_beta_1,solvent,0.0609105825424193,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.2024583667516708,standardized solvent value,0.6075
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_alpha,solvent,0.0570785403251649,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.1343970745801925,standardized solvent value,0.8175
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_beta,solvent,-0.0079722404479982,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.0791870206594467,standardized solvent value,0.5175
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_pi_*,solvent,-0.0396002729733783,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.8659195303916931,standardized solvent value,0.0675
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_SPP,solvent,0.0235854585965473,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.3816183507442474,standardized solvent value,0.4675
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_SB,solvent,-0.0038091739018757,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.0831520035862922,standardized solvent value,0.5275
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_SA,solvent,0.1003939708073934,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.3780861794948578,standardized solvent value,0.4975
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_delta_d,solvent,-0.2651722431182859,15.76320711771647,14.320074081420898,2.220446049250313e-16,-1.26688551902771,standardized solvent value,0.1075
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_delta_p,solvent,0.0803863008817039,15.76320711771647,14.320074081420898,2.220446049250313e-16,0.9817535877227784,standardized solvent value,0.8975
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_delta_h,solvent,0.0727764169375099,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.4511596262454986,standardized solvent value,0.4575
joint model,3,context:f79cbdea285f4ccacece2c07,conditional N,solvent::solvent_delta,solvent,-0.0453046162923176,15.76320711771647,14.320074081420898,2.220446049250313e-16,-0.1767303794622421,standardized solvent value,0.5075
