model,outer_fold,context_id,connectivity_id,output,pathway,shapley_value,pathway_value,pathway_value_semantics,baseline_output,full_output,completeness_residual,pathway_value_percentile,pathway_value_color_semantics
joint model,3,context:0a24a04e9009b2f0a36f3ab2,VAPOFMGACKUWCI,conditional N,local electronic inputs,1.0141825676,0.886548578739,RMS standardized values and masks,14.3861430486,14.1306476593,0,0.465886939571,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0a30d5946ad9e79a6f3d44a3,YJSCYFWNFZXUDZ,conditional N,local electronic inputs,0.96292564604,1.05253970623,RMS standardized values and masks,10.9046567281,16.7267392476,0,0.745614035088,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0a30e11d6079a6f65e244bae,WXAZIUYTQHYBFW,conditional N,local electronic inputs,-2.44074402915,0.752358555794,RMS standardized values and masks,20.7726160685,14.4359712601,0,0.0214424951267,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0a6218a0296b67837b6b9a1b,PRLWTCJLCYVORV,conditional N,local electronic inputs,-1.74665143755,0.449902445078,RMS standardized values and masks,7.11582660675,6.45135052999,0,0.00877192982456,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:0a6b2588e4678c622f6b61fa,AUNRNFJMNRQWOE,conditional N,local electronic inputs,-1.56166066064,0.853796899319,RMS standardized values and masks,17.6742649078,14.0503600438,0,0.37037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0ab42d91f53ee6c83637eb61,MNQRNWDJCMKRJG,conditional N,local electronic inputs,4.55453398493,0.868326485157,RMS standardized values and masks,13.0020875931,21.2932128906,0,0.417153996101,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0ab8765197e529e9cdbe5c4a,SKQFWLMZKFEKRZ,conditional N,local electronic inputs,-3.76634112994,0.826364099979,RMS standardized values and masks,18.4059645335,13.9949801763,0,0.263157894737,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0af9d64b6b3139ac739f9173,JARUXAOCUHNKJV,conditional N,local electronic inputs,8.99328384135,0.838850855827,RMS standardized values and masks,2.14902830124,9.60347874959,0,0.326510721248,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0b6c95348653b6f10c426164,DCFOWKDNANGCTA,conditional N,local electronic inputs,-4.22316445245,0.845231831074,RMS standardized values and masks,17.0260903041,11.6634559631,0,0.352826510721,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0b7cf750d726379289cdc1df,JIABXJQBVOUBOD,conditional N,local electronic inputs,-5.3928024239,0.787251353264,RMS standardized values and masks,-0.978258450826,-3.15547339122,0,0.101364522417,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0c366168070cc5dfed893203,IURHAHGTFVRCIT,conditional N,local electronic inputs,0.245151943631,1.02134954929,RMS standardized values and masks,18.8551216125,18.2001647949,0,0.701754385965,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0c9f69df75dc3386282b8e08,GCNTZFIIOFTKIY,conditional N,local electronic inputs,2.2414369848,1.24885511398,RMS standardized values and masks,17.0482374827,19.8377914429,0,0.893762183236,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:0cf9bfdf8a025b9f32ccd1b8,IIHPVYJPDKJYOU,conditional N,local electronic inputs,1.77141643895,0.885935544968,RMS standardized values and masks,10.9432161649,11.1853027344,0,0.464912280702,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0d8ad7ee4901a2cf1b8f86b7,IKQUUYYDRTYXAP,conditional N,local electronic inputs,-2.20015039709,0.789685726166,RMS standardized values and masks,0.478499094645,-2.41404501597,0,0.115984405458,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0dbeb1ab2afe14a28401bd4a,ZRRVZQSGSIASQR,conditional N,local electronic inputs,-5.01173240609,0.797462940216,RMS standardized values and masks,8.10408274333,7.20630645752,-8.881784197e-16,0.151072124756,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0e13cec0808376ddbfdd7085,BWJAFKSLQWCVOB,conditional N,local electronic inputs,0.449312660429,0.909966528416,RMS standardized values and masks,10.2199649811,13.8331972758,0,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:0e29d880a226d2484b344ebf,WBXRIHAXVFNDKL,conditional N,local electronic inputs,-1.13868086868,0.850093066692,RMS standardized values and masks,9.95135402679,6.54485082626,0,0.359649122807,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0e605707546ed7048b41f516,PKYCXNVLSSGOFD,conditional N,local electronic inputs,3.08662107256,0.947700560093,RMS standardized values and masks,12.1613502502,18.5621706645,0,0.594541910331,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0e9265b44244ff4c588df95d,IWDCLRJOBJJRNH,conditional N,local electronic inputs,1.05114775234,1.05347585678,RMS standardized values and masks,17.1566492716,19.8349571228,0,0.746588693957,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:0f1a763a492b4ba04a7361c4,RBEROAUIKMEYDR,conditional N,local electronic inputs,-4.26530165142,0.793082654476,RMS standardized values and masks,4.29022947947,0.227367083232,1.47104550763e-15,0.131578947368,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0f5720064160850a05508c95,JVCCMXQDRZDLSY,conditional N,local electronic inputs,5.92785639233,1.07922959328,RMS standardized values and masks,0.606738726298,12.048921903,0,0.779727095517,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1056e4659739711fbabe1eef,XRQSRQMPWGQSPN,conditional N,local electronic inputs,1.76241943571,0.827674567699,RMS standardized values and masks,17.5478944778,15.3808876673,0,0.268031189084,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:107be5bb9f651335a161deed,RWRDLPDLKQPQOW,conditional N,local electronic inputs,4.47303197119,1.08036017418,RMS standardized values and masks,21.3706512451,17.3970241547,0,0.781676413255,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:10b63c4b91785257dcc53543,AGBOAUNKIUIEGH,conditional N,local electronic inputs,7.89738808738,1.16637933254,RMS standardized values and masks,10.0268742243,16.678846995,0,0.853801169591,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:10eb87177546527bc43e1ef8,XWLLGMTXHZNRDQ,conditional N,local electronic inputs,-0.289072169198,0.81670320034,RMS standardized values and masks,13.2949330012,12.5312859217,0,0.221247563353,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1148cf278b4e49ad0ad7b099,JHLOOOWAEXGHGS,conditional N,local electronic inputs,3.40344312456,1.111790061,RMS standardized values and masks,17.0841585795,14.7527217865,0,0.812865497076,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:116730390e688e83e8b0ead8,SWSBEBHRHKHUHH,conditional N,local electronic inputs,0.277646329668,0.859725117683,RMS standardized values and masks,15.2842566172,13.4966309865,0,0.387914230019,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1185c6f0e7272fd74a1c6c15,KSESOTWVQYBRLJ,conditional N,local electronic inputs,0.679613457786,1.01625347137,RMS standardized values and masks,14.7680317561,13.7949066162,0,0.698830409357,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:119199d1f38aa9ae820bce0b,ITLHXEGAYQFOHJ,conditional N,local electronic inputs,-0.952205220858,0.804000258446,RMS standardized values and masks,7.95558261871,7.0997745196,0,0.178362573099,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:11c3c240451cfb805aeeb0f7,QNBOHFPDAYXLCC,conditional N,local electronic inputs,-2.2941690286,0.85687983036,RMS standardized values and masks,11.5664952596,11.3588962555,0,0.379142300195,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:122046d347614b7c29be8580,WJRBRSLFGCUECM,conditional N,local electronic inputs,1.20737682448,1.65297675133,RMS standardized values and masks,14.6607106527,17.8053531647,0,0.949317738791,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:12a747e3f94e5635a344ed7f,FRVMBCZVEPYCTA,conditional N,local electronic inputs,4.96771811114,0.993319511414,RMS standardized values and masks,10.0126080513,19.8555571238,0,0.665692007797,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:12d9b5d2f11b21943d18ad53,AVFZOVWCLRSYKC,conditional N,local electronic inputs,3.94648631414,0.960510969162,RMS standardized values and masks,21.3704624176,19.1275946299,0,0.611111111111,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:131d6c46f6c14c0cd20d1dd1,VQTUBCCKSQIDNK,conditional N,local electronic inputs,-1.81154240502,0.930725812912,RMS standardized values and masks,0.334770361582,0.527195930481,2.22044604925e-16,0.561403508772,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:136998ed9d421e73aba9cbbc,FWNSPYIKHBSEAH,conditional N,local electronic inputs,-3.01228592131,0.780271708965,RMS standardized values and masks,1.02572361628,1.67830435435,-4.4408920985e-16,0.0789473684211,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:13a3b87f352eeb4562f06016,MIYKHJXFICMPOJ,conditional N,local electronic inputs,-2.08339269956,0.757821917534,RMS standardized values and masks,14.3611742655,8.93349838257,0,0.0341130604288,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:13a61c03d54b5ce8cd100d5d,LRLGEWICBZWMKM,conditional N,local electronic inputs,5.66148724821,0.887668073177,RMS standardized values and masks,12.8284632365,17.3618793488,0,0.469785575049,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:140625e7a8792f40d3d70476,WXNZTHHGJRFXKQ,conditional N,local electronic inputs,1.55020957523,1.18878185749,RMS standardized values and masks,16.7113176982,20.1222133636,0,0.872319688109,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:14402e407fec5db1bff1a900,IAZDPXIOMUYVGZ,conditional N,local electronic inputs,1.61942809158,0.978618085384,RMS standardized values and masks,11.0219532649,9.80671532949,1.7763568394e-15,0.637426900585,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:14c173cebd6c777a417cc2b5,BUJZXAPKHBWNII,conditional N,local electronic inputs,2.8593243493,0.944967091084,RMS standardized values and masks,10.919514974,19.6807537079,0,0.592592592593,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:14d010006c37274be2241233,JSINEXDALPWUTH,conditional N,local electronic inputs,8.84595966339,0.988254666328,RMS standardized values and masks,13.1937592824,26.5736420949,-3.5527136788e-15,0.656920077973,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:155b7737490818b7ec7621e4,WWUVJRULCWHUSA,conditional N,local electronic inputs,-2.2374420166,0.811145663261,RMS standardized values and masks,3.83185180028,0.876082420349,4.4408920985e-16,0.200779727096,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:15c870458dfc37c9dbfe424f,DTGNHQQWMBBUMN,conditional N,local electronic inputs,-4.2030093405,0.811269938946,RMS standardized values and masks,15.2768901189,10.5725755692,0,0.201754385965,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15e6e8b9d92c865fb032ba8a,WPZQENSANSNYSI,conditional N,local electronic inputs,-3.16668081284,0.85978192091,RMS standardized values and masks,1.23937511444,3.97558403015,4.4408920985e-16,0.388888888889,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15f619a19572113953d2b8d6,BDZGAPNZRQNDAK,conditional N,local electronic inputs,-1.70664404498,0.885297596455,RMS standardized values and masks,5.06782023112,3.37256479263,0,0.463937621832,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15f73ae160b9f380663ec083,RTZZCYNQPHTPPL,conditional N,local electronic inputs,0.377102586958,1.14443016052,RMS standardized values and masks,16.7895787557,18.017548879,0,0.830409356725,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1650dd1b8b569bb4f72e3821,COKQMTJWXMERBR,conditional N,local electronic inputs,-0.534090227551,0.809721589088,RMS standardized values and masks,16.4206326803,15.0083370209,0,0.195906432749,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1669e9792fadd8c97a24da05,SBWCARQXLPGQNH,conditional N,local electronic inputs,0.516014748149,0.42678552866,RMS standardized values and masks,3.73394648234,3.70332797368,4.4408920985e-16,0.00779727095517,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:16b1e73b7ed6334a3dae379c,IQIMPHPFMHVWBZ,conditional N,local electronic inputs,-8.98536321852,0.832274436951,RMS standardized values and masks,18.5003318787,5.97643661499,-1.7763568394e-15,0.289473684211,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:16efe844af97c91715848b85,GLVYLTSKTCWWJR,conditional N,local electronic inputs,7.18835992283,1.17432332039,RMS standardized values and masks,10.7968772252,19.2835261027,3.5527136788e-15,0.859649122807,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1743ca3c1727e01083cd3c83,FHGCQCXIJRSFGF,conditional N,local electronic inputs,5.25627622339,3.27876925468,RMS standardized values and masks,8.24357859294,12.5189186732,-1.7763568394e-15,0.982456140351,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:181eadcc084fe8c56dfb3e6b,MXYLLYBWXIUMIT,conditional N,local electronic inputs,-7.67725462384,0.800852417946,RMS standardized values and masks,11.3568309148,2.05903053284,1.7763568394e-15,0.163742690058,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:18d37ab4b2b4a8f29e8a141d,QQQSFSZALRVCSZ,conditional N,local electronic inputs,1.76071596146,0.820412755013,RMS standardized values and masks,2.24087015788,2.05625979106,-1.33226762955e-15,0.245614035088,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:18ff98d098dbd02ed5f75395,HXTGGPKOEKKUQO,conditional N,local electronic inputs,-0.572160349952,0.804899275303,RMS standardized values and masks,14.5853617986,10.1507323583,0,0.182261208577,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:195064f7a53aab9469bd6e71,JKTCBAGSMQIFNL,conditional N,local electronic inputs,-5.23368802336,0.967817485332,RMS standardized values and masks,9.59388812383,3.24444484711,-1.7763568394e-15,0.620857699805,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1951c08c108b1fc6ff4c4a97,XUMYXWQECJOOTL,conditional N,local electronic inputs,-0.275517794821,1.05044531822,RMS standardized values and masks,10.8052900632,17.1325009664,0,0.74171539961,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1956d5b680049141c56b22a0,ZBJDBFWPAOORHG,conditional N,local electronic inputs,2.57971367571,1.26732122898,RMS standardized values and masks,7.74050076803,15.783443133,-1.7763568394e-15,0.898635477583,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1995a20c597d88c0e700d8c6,IVUSHBHIOWRDAM,conditional N,local electronic inputs,3.80945391125,0.844117105007,RMS standardized values and masks,11.8515952428,19.2744998932,0,0.348927875244,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1a065821ea356358c9a90e1e,AVXURJPOCDRRFD,conditional N,local electronic inputs,1.35996766885,1.8009314537,RMS standardized values and masks,16.6441930135,10.3085943858,-1.7763568394e-15,0.958089668616,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1a398883d0e1913280db6274,QPGRQOPOFHBWCT,conditional N,local electronic inputs,-1.23266972436,0.450007408857,RMS standardized values and masks,8.61681763331,7.86776161194,0,0.00974658869396,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1a973174cc5853b1716a3d34,AKBVCJHFENPJAC,conditional N,local electronic inputs,-4.12042890655,0.836156129837,RMS standardized values and masks,11.5943106016,7.40595118205,0,0.312865497076,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1a9b4dc51aacd84ea8e8bb66,XFHGQPCADCWUJX,conditional N,local electronic inputs,2.9350528717,0.776909410954,RMS standardized values and masks,-0.165776252747,3.47440099716,0,0.0721247563353,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1aa45c306021fc9c59c6bc28,DRLPQHUSIRTYBM,conditional N,local electronic inputs,-0.601542393366,0.867622792721,RMS standardized values and masks,11.8021450043,11.3890873591,0,0.413255360624,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1b004815eee4643cc1c5b4f0,COLNVLDHVKWLRT,conditional N,local electronic inputs,0.473756843143,1.00039517879,RMS standardized values and masks,15.6355746587,13.4204587936,0,0.676413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1b4611edb8b5ce18814f3b2a,NRKYWOKHZRQRJR,conditional N,local electronic inputs,1.29041507509,1.83975207806,RMS standardized values and masks,12.5222724279,16.1246312459,0,0.961013645224,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1b4e88786daad3fbde5cf36c,FHHJDRFHHWUPDG,conditional N,local electronic inputs,1.97723261515,2.26384210587,RMS standardized values and masks,12.6020088196,16.0451993942,0,0.970760233918,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1b857dd0ac32063532e9f8b5,CCTCRLPORAQCQS,conditional N,local electronic inputs,-2.09005260468,0.771228075027,RMS standardized values and masks,8.12716579437,4.64794842402,-8.881784197e-16,0.0555555555556,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1bda57e961f67673722a35ff,BEBCJVAWIBVWNZ,conditional N,local electronic inputs,2.39265126652,1.24214696884,RMS standardized values and masks,14.5423618952,11.8393262227,0,0.888888888889,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1be4ef156924130179fc849b,VQKFNUFAXTZWDK,conditional N,local electronic inputs,-6.96182472176,0.878803789616,RMS standardized values and masks,11.3755259514,2.71033509572,-4.4408920985e-16,0.445419103314,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1cd0769ca99d12077e38f773,LALQVQUNUJNEST,conditional N,local electronic inputs,3.89715936449,0.949814617634,RMS standardized values and masks,17.4479322433,16.9788080851,0,0.59746588694,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1d1b32db7b6231cdfbf81c0a,XKJCHHZQLQNZHY,conditional N,local electronic inputs,-1.77750243081,1.15584218502,RMS standardized values and masks,15.7690731684,14.5424518585,0,0.843079922027,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1d7f74611726de1d3e40ba2c,VTGIVYVOVVQLRL,conditional N,local electronic inputs,3.899852554,0.913068294525,RMS standardized values and masks,10.9270420074,10.8676605225,0,0.522417153996,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1dfd7188ae714564d2989a31,NZNTUXSPRYJURO,conditional N,local electronic inputs,12.7946585284,0.891389429569,RMS standardized values and masks,14.7456626892,30.4564984639,-3.5527136788e-15,0.476608187135,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1e09b044d95fdd440ea85ec5,ZSBDPRIWBYHIAF,conditional N,local electronic inputs,0.743648502562,1.18676686287,RMS standardized values and masks,13.6774899165,16.0537344615,0,0.87037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1e317e343456e6afbce995e0,MJVQTBDTLNENNZ,conditional N,local electronic inputs,6.48008489609,0.87021613121,RMS standardized values and masks,12.9225422541,23.1218001048,-3.5527136788e-15,0.423001949318,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:1e3add533f640317d55dab2f,ZIPLUEXSCPLCEI,conditional N,local electronic inputs,1.56173939175,3.38125681877,RMS standardized values and masks,14.2605663935,19.758623759,0,0.98343079922,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:1e4bcbaf7b560172aaaf8855,YGHUUVGIRWMJGE,conditional N,local electronic inputs,0.642865339915,0.922691881657,RMS standardized values and masks,-3.17649904887,-0.27552986145,4.4408920985e-16,0.545808966862,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1e8484b529709735e9a3a718,CUFNKYGDVFVPHO,conditional N,local electronic inputs,-11.9296725856,0.795352041721,RMS standardized values and masks,13.5171899796,1.68548202515,1.7763568394e-15,0.135477582846,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:204f52ee8fcdd4d29b0a1f62,IENZCGNHSIMFJE,conditional N,local electronic inputs,-9.19994090663,0.943733453751,RMS standardized values and masks,14.7569189072,3.33344523112,4.4408920985e-16,0.588693957115,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:206208777f16c1a993720f92,HJTMLKUQGRHHBV,conditional N,local electronic inputs,-2.37451087104,0.771090149879,RMS standardized values and masks,8.96833896637,5.03501415253,0,0.0545808966862,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2065e12e5f86c117a9969567,RZXMPPFPUUCRFN,conditional N,local electronic inputs,0.406166579988,0.917423427105,RMS standardized values and masks,15.0459699631,12.1439536413,0,0.533138401559,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:206b78dae8b3648108a62d42,YAXSHOYVZVGDND,conditional N,local electronic inputs,-1.59276709292,0.767640888691,RMS standardized values and masks,4.79937632879,3.86393594742,8.881784197e-16,0.0487329434698,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:206ec3b9fe4bc58a15228abb,BEHPKGIJAWBJMV,conditional N,local electronic inputs,3.57859174411,0.824706554413,RMS standardized values and masks,-1.15886815389,3.29747517904,-4.4408920985e-16,0.260233918129,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:20a9c9c38a945c8ea32e131a,VEXZGXHMUGYJMC,conditional N,local electronic inputs,5.44338651498,7.26559209824,RMS standardized values and masks,13.1864226659,11.1502094269,0,0.997076023392,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:20d0d451e75912ece86fa97d,LFQSCWFLJHTTHZ,conditional N,local electronic inputs,0.382166292932,1.1058909893,RMS standardized values and masks,12.1040420532,7.97177600861,-8.881784197e-16,0.810916179337,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:20d8a2eaf05b9af6bc9e3953,JJWLVOIRVHMVIS,conditional N,local electronic inputs,1.12098426289,1.06280505657,RMS standardized values and masks,15.5168155034,12.1004826228,0,0.75730994152,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:21161b509f74b8cd263d80aa,HTWIZMNMTWYQRN,conditional N,local electronic inputs,-3.70616879728,0.913552463055,RMS standardized values and masks,3.62640841802,-1.34347438812,2.22044604925e-15,0.524366471735,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:21178382eec0c0b1f1b1d735,UYUUAUOYLFIRJG,conditional N,local electronic inputs,-0.670177353753,0.787490427494,RMS standardized values and masks,20.7172247569,15.9083922704,0,0.104288499025,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:214dd31c19747d5f9196b372,ULGQYSSQBVDCSA,conditional N,local electronic inputs,0.0514531665378,0.98467117548,RMS standardized values and masks,21.7592468262,17.5275713603,0,0.647173489279,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:21ae076d2a3c7d8e677c6cf4,KFZMGEQAYNKOFK,conditional N,local electronic inputs,1.78014748626,0.977528452873,RMS standardized values and masks,0.49304596583,0.415185610453,-2.22044604925e-16,0.636452241715,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:21d2478620ac307a608b8278,NWVVVBRKAWDGAB,conditional N,local electronic inputs,-0.564863999685,0.988728940487,RMS standardized values and masks,17.6090545654,20.4389241536,0,0.657894736842,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:21e256d7c18c11cf1be01ff2,JRMQJLMBSMCLHJ,conditional N,local electronic inputs,0.173506604301,0.936808526516,RMS standardized values and masks,17.7084261576,18.0201053619,0,0.574074074074,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:222215f383f7930f46670801,SUYJEMFJSAFJBG,conditional N,local electronic inputs,6.10834463437,1.07962715626,RMS standardized values and masks,6.38224633535,21.6616401672,0,0.780701754386,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:2227e91f71b84c9827a2db9f,XDTNJCHVNRPULS,conditional N,local electronic inputs,-0.841648896535,0.800775766373,RMS standardized values and masks,13.060286204,10.6776666641,0,0.162768031189,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:225c2e58862e9a974965867f,KGANXKJXGWZHIT,conditional N,local electronic inputs,3.53921602832,0.841026425362,RMS standardized values and masks,13.938349088,17.9903297424,0,0.334307992203,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:225d83664fdeb392a8139654,PAKGNZCTBNXXBR,conditional N,local electronic inputs,3.09894691573,1.10119473934,RMS standardized values and masks,8.70759264628,16.4843769073,0,0.804093567251,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:22ab4d7e6a8daad7c4923d83,BUDQDWGNQVEFAC,conditional N,local electronic inputs,-4.04953073131,0.912741243839,RMS standardized values and masks,11.6748097738,4.81441227595,0,0.520467836257,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:22ab8ea7871358274033ad6b,CLLOFODTUXGHHT,conditional N,local electronic inputs,1.42932346132,1.15300393105,RMS standardized values and masks,14.235417366,16.864315033,0,0.841130604288,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:230cf6f4895a503eff45eb66,HDZGCSFEDULWCS,conditional N,local electronic inputs,3.71965114276,1.26622593403,RMS standardized values and masks,19.7218119303,15.5492261251,0,0.897660818713,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:233a959a2c911e0011325237,CHVJITGCYZJHLR,conditional N,local electronic inputs,-2.03990264734,0.795859694481,RMS standardized values and masks,3.01887623469,2.52632013957,0,0.138401559454,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:2342a64135a1f8a923b559ff,JUJWROOIHBZHMG,conditional N,local electronic inputs,-0.10016740693,1.03077352047,RMS standardized values and masks,19.3072795868,10.8659451803,0,0.714424951267,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:239c209644a459769d7a4e4e,VHYFNPMBLIVWCW,conditional N,local electronic inputs,-0.0942810111576,0.909546256065,RMS standardized values and masks,17.1703262329,15.9949534734,0,0.514619883041,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:23a0d9198dfa8cc8d477f985,ARKOCDVCEWZODQ,conditional N,local electronic inputs,-1.65069417159,0.8282777071,RMS standardized values and masks,3.48477840424,7.21107562383,-8.881784197e-16,0.270955165692,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:23a2be1f8e5f7b9a4f245658,RGUKYNXWOWSRET,conditional N,local electronic inputs,-0.683105044895,0.883731067181,RMS standardized values and masks,19.9760367076,15.6314535141,0,0.460038986355,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:23d73c4048189eec05ae404a,BAYGVMXZJBFEMB,conditional N,local electronic inputs,4.1216023763,1.03304302692,RMS standardized values and masks,19.3427651723,21.8762760162,0,0.717348927875,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:23e15683143e8a56167f25e8,SPBRYLXACBPZLU,conditional N,local electronic inputs,-4.60591766569,0.792732357979,RMS standardized values and masks,7.06683365504,7.48351256053,-8.881784197e-16,0.127680311891,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:240fd2ffad6a938368e2f5c3,NRMQMTQTYONMFY,conditional N,local electronic inputs,2.42700219154,1.66212677956,RMS standardized values and masks,16.0978883108,22.7669563293,0,0.95126705653,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:241b2f4e6f4b8f02767793f0,VXWVFZFZYXOBTA,conditional N,local electronic inputs,-7.60366286172,0.857180714607,RMS standardized values and masks,13.7494564056,4.907878081,8.881784197e-16,0.382066276803,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:241eb9ff18fe66fb1ceef540,HVLLSGMXQDNUAL,conditional N,local electronic inputs,-1.00482090314,0.779788076878,RMS standardized values and masks,20.1312739054,10.8487113317,1.7763568394e-15,0.0760233918129,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:244ce1f3736a92f31366b4e5,BKSCHYJRFHICHN,conditional N,local electronic inputs,0.0594271288978,1.0337407589,RMS standardized values and masks,8.49086443583,15.9020862579,0,0.719298245614,"within-pathway empirical percentile; color only, not a model output"
